product,price,link,years,kilometraje,_created,id,location_city,location_state
Chevrolet Captiva 1.5 Turbo Lt,74000000,https://carro.mercadolibre.com.co/MCO-1394178693-chevrolet-captiva-15-turbo-lt-_JM#position=44&search_layout=grid&type=item&tracking_id=92a46128-cd88-4172-bfd1-15d11bc9349f,2020,51000,2024-02-24 13:24:53,1394178693,Teusaquillo,Bogotá D.C.
Chevrolet Beat 1.2 Ls,39000000,https://carro.mercadolibre.com.co/MCO-1392837175-chevrolet-beat-12-ls-_JM#position=45&search_layout=grid&type=item&tracking_id=92a46128-cd88-4172-bfd1-15d11bc9349f,2020,39500,2024-02-24 13:24:53,1392837175,Suba,Bogotá D.C.
Renault Logan 1.6 Dynamique Fii,28000000,https://carro.mercadolibre.com.co/MCO-1392147299-renault-logan-dynamique-16-modelo-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=92a46128-cd88-4172-bfd1-15d11bc9349f,2013,115000,2024-02-24 13:24:53,1392147299,Soacha,Cundinamarca
Nissan Qashqai 2.0 Sense 142 Hp,87500000,https://carro.mercadolibre.com.co/MCO-1392813315-nissan-qashqai-20-sense-2019-_JM#position=47&search_layout=grid&type=item&tracking_id=92a46128-cd88-4172-bfd1-15d11bc9349f,2019,43500,2024-02-24 13:24:53,1392813315,Cota,Cundinamarca
Chevrolet Captiva 2.4 Sport 182 Hp,30900000,https://carro.mercadolibre.com.co/MCO-2207463454-chevrolet-captiva-24-sport-2012-_JM#position=48&search_layout=grid&type=item&tracking_id=92a46128-cd88-4172-bfd1-15d11bc9349f,2012,122800,2024-02-24 13:24:53,2207463454,Usaquén,Bogotá D.C.
Volkswagen Polo 1.6 Comfortline,70000000,https://carro.mercadolibre.com.co/MCO-1394669553-volkswagen-polo-comfortline-2022-_JM#position=1&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2022,20000,2024-02-24 13:24:53,1394669553,Suba,Bogotá D.C.
Renault Stepway 1.6 Intense Cvt Automática,67000000,https://carro.mercadolibre.com.co/MCO-1392354361-renault-stepway-16-intense-cvt-automatica-_JM#position=2&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2021,13729,2024-02-24 13:24:53,1392354361,Usaquén,Bogotá D.C.
Renault Sandero 1.6 Authentique / Life,47500000,https://carro.mercadolibre.com.co/MCO-1393596621-renault-sandero-_JM#position=3&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2022,10500,2024-02-24 13:24:53,1393596621,Antonio Nariño,Bogotá D.C.
Honda Civic 1.6 Ex,18750000,https://carro.mercadolibre.com.co/MCO-2208146312-honda-civic-_JM#position=4&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2000,175000,2024-02-24 13:24:53,2208146312,Suba,Bogotá D.C.
Mazda 2 Hb,31000000,https://carro.mercadolibre.com.co/MCO-2212618546-mazda-2-hb-_JM#position=5&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2011,87000,2024-02-24 13:24:53,2212618546,Kennedy,Bogotá D.C.
Volkswagen Jetta 2.0 Europa At,44000000,https://carro.mercadolibre.com.co/MCO-1392574627-volkswagen-jetta-20-europa-automatico-_JM#position=6&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2015,67500,2024-02-24 13:24:53,1392574627,Suba,Bogotá D.C.
Kia Sportage 2.0 Fq Mecánica 4x2,44000000,https://carro.mercadolibre.com.co/MCO-2212934018-kia-sportage-_JM#position=7&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,106000,2024-02-24 13:24:53,2212934018,Suba,Bogotá D.C.
Mazda 626 2.0 Na8,16000000,https://carro.mercadolibre.com.co/MCO-2202153232-mazda-626-20-na8-at-_JM#position=8&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,1999,163000,2024-02-24 13:24:53,2202153232,Suba,Bogotá D.C.
Toyota Corolla 1.8 Se-g Hybrid Tp,119000000,https://carro.mercadolibre.com.co/MCO-1391904901-toyota-corolla-18-se-g-hybrid-tp-2023-_JM#position=9&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2023,23500,2024-02-24 13:24:53,1391904901,Sabaneta,Antioquia
Mitsubishi Montero 3.5 V65,40000000,https://carro.mercadolibre.com.co/MCO-2212882592-mitsubishi-montero-35-v6-wagon-2001-_JM#position=10&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2001,170000,2024-02-24 13:24:53,2212882592,Soacha,Cundinamarca
Mercedes-benz Clase C 180  1.6t Avantgarde,83000000,https://carro.mercadolibre.com.co/MCO-2215488736-mercedes-benz-clase-c-180-avantgarde-_JM#position=11&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2016,57274,2024-02-24 13:24:53,2215488736,Suba,Bogotá D.C.
Renault Logan 1.6 Intens,55800000,https://carro.mercadolibre.com.co/MCO-2211939648-renault-logan-_JM#position=12&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2021,17500,2024-02-24 13:24:53,2211939648,Usaquén,Bogotá D.C.
Chevrolet Cruze 1.4 Ltz 4 P,57000000,https://carro.mercadolibre.com.co/MCO-2208935174-chevrolet-cruze-_JM#position=13&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2017,21100,2024-02-24 13:24:53,2208935174,Antonio Nariño,Bogotá D.C.
Hyundai Tucson Ix-35 20l,65000000,https://carro.mercadolibre.com.co/MCO-1392206973-hyundai-tucson-ix35-gl-_JM#position=14&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2015,63000,2024-02-24 13:24:53,1392206973,Antonio Nariño,Bogotá D.C.
Chevrolet Sonic 1.6 Lt 4 P,34999900,https://carro.mercadolibre.com.co/MCO-1392071971-chevrolet-sonic-16-lt-_JM#position=15&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2016,82116,2024-02-24 13:24:53,1392071971,Suba,Bogotá D.C.
Porsche 911 3.8 Carrera S,470000000,https://carro.mercadolibre.com.co/MCO-1391882869-porsche-911-carrera-s-convertible-2007-_JM#position=16&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2007,67300,2024-02-24 13:24:53,1391882869,Usaquén,Bogotá D.C.
Subaru Forester 2.5 Xs,52000000,https://carro.mercadolibre.com.co/MCO-1385567375-subaru-forester-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2011,167000,2024-02-24 13:24:53,1385567375,Usaquén,Bogotá D.C.
Mercedes-benz Clase Glb 1.3 Amg Line,176300000,https://carro.mercadolibre.com.co/MCO-1391120093-mercedes-benz-glb-200-2022-_JM#position=18&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2022,18000,2024-02-24 13:24:53,1391120093,Chapinero,Bogotá D.C.
Chevrolet Trailblazer 2.8 Ltz,150000000,https://carro.mercadolibre.com.co/MCO-1391865493-chevrolet-trailblazer-28-ltz-4x4-_JM#position=19&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2020,38000,2024-02-24 13:24:53,1391865493,Medellín,Antioquia
Renault Logan Dynamique,29500000,https://carro.mercadolibre.com.co/MCO-2206833590-renault-logan-dynamique-2014-_JM#position=20&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,98074,2024-02-24 13:24:53,2206833590,Kennedy,Bogotá D.C.
Renault Fluence Privilege,32000000,https://carro.mercadolibre.com.co/MCO-2208973858-renault-fluence-privilege-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2013,97000,2024-02-24 13:24:53,2208973858,Kennedy,Bogotá D.C.
Ford Fiesta 1.6 Se,55300000,https://carro.mercadolibre.com.co/MCO-1391548791-ford-fiesta-_JM#position=22&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2019,48600,2024-02-24 13:24:53,1391548791,Suba,Bogotá D.C.
Mg Gt 1.5 Std,41800000,https://carro.mercadolibre.com.co/MCO-1390969281-mg-gt-std-mt-1500cc-4p-_JM#position=25&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2017,48000,2024-02-24 13:24:53,1390969281,Kennedy,Bogotá D.C.
Audi A3 2.0 8p Sportback,48500000,https://carro.mercadolibre.com.co/MCO-2206681044-audi-a3-20-t-sline-8p-_JM#position=23&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2009,126056,2024-02-24 13:24:53,2206681044,Usaquén,Bogotá D.C.
Bmw X3 2.0 Xdrive20i 2015,88000000,https://carro.mercadolibre.com.co/MCO-2207076958-bmw-x3-20-xdrive20i-2015-_JM#position=24&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2015,105000,2024-02-24 13:24:53,2207076958,Usaquén,Bogotá D.C.
Mercedes-benz Clase C Kompressor 1.8 2005,39800000,https://carro.mercadolibre.com.co/MCO-2206611218-mercedes-benz-clase-c-180-kompressor-18-2005-_JM#position=25&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2005,103000,2024-02-24 13:24:53,2206611218,Usaquén,Bogotá D.C.
Volvo Xc60 2.0 T5 2014,75000000,https://carro.mercadolibre.com.co/MCO-2207449294-volvo-xc60-20-t5-2014-_JM#position=26&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,52000,2024-02-24 13:24:53,2207449294,Usaquén,Bogotá D.C.
Ford Fiesta 1.6 Sportback Titanium Tp,39900000,https://carro.mercadolibre.com.co/MCO-1391532551-ford-fiesta-16-sportback-titanium-tp-_JM#position=27&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2015,98500,2024-02-24 13:24:53,1391532551,Suba,Bogotá D.C.
Jeep Wrangler 3.6 Sport,280000000,https://carro.mercadolibre.com.co/MCO-1391438121-jeep-wrangler-36-sport-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2022,40000,2024-02-24 13:24:53,1391438121,Medellín,Antioquia
Toyota Prado 3.0 Tx-l Fl,240000000,https://carro.mercadolibre.com.co/MCO-1394266497-toyota-prado-_JM#position=29&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2017,73000,2024-02-24 13:24:53,1394266497,Puente Aranda,Bogotá D.C.
Renault Duster Oroch 1.3 Zen 4x4 Mecanico,99000000,https://carro.mercadolibre.com.co/MCO-1391742785-renault-duster-oroch-13-zen-2024-_JM#position=30&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2024,4129,2024-02-24 13:24:53,1391742785,Bello,Antioquia
Mercedes-benz Clase Cla 1.6 Limited Plus,68000000,https://carro.mercadolibre.com.co/MCO-1391436155-mercedes-benz-cla200-16-limited-plus-2014-_JM#position=31&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,69000,2024-02-24 13:24:53,1391436155,Sabaneta,Antioquia
Kia Sportage Lx Suma,79000000,https://carro.mercadolibre.com.co/MCO-1393934925-kia-new-sportage-lx-suma-_JM#position=32&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2016,58245,2024-02-24 13:24:53,1393934925,Kennedy,Bogotá D.C.
Toyota Fortuner 2.7 Sw4 Street Srv,187000000,https://carro.mercadolibre.com.co/MCO-2206662020-toyota-fortuner-srv-street-sw4-_JM#position=33&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2020,42000,2024-02-24 13:24:53,2206662020,Suba,Bogotá D.C.
Mazda 3 2.0 Touring 2022,94000000,https://carro.mercadolibre.com.co/MCO-2173216122-mazda-3-20-touring-2022-_JM#position=34&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2022,10000,2024-02-24 13:24:53,2173216122,Usaquén,Bogotá D.C.
Land Rover Range Rover 2.0 Pure 2014,90900000,https://carro.mercadolibre.com.co/MCO-2207348626-land-rover-range-rover-evoque-20-pure-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,106000,2024-02-24 13:24:53,2207348626,Chapinero,Bogotá D.C.
Citroën C3 1.6 Feel Automática,55700000,https://carro.mercadolibre.com.co/MCO-2172880960-citroen-c3-feel-tp-16-_JM#position=36&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2018,20500,2024-02-24 13:24:53,2172880960,Engativa,Bogotá D.C.
Dodge Durango 3.6 Sxt,63800000,https://carro.mercadolibre.com.co/MCO-2207384106-dodge-durango-36-sxt-_JM#position=37&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2012,121000,2024-02-24 13:24:53,2207384106,Barrios Unidos,Bogotá D.C.
Mazda Cx-5 2.0 Touring Station Wagon,77500000,https://carro.mercadolibre.com.co/MCO-2212909798-mazda-cx5-touring-tp-20-_JM#position=38&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2016,82000,2024-02-24 13:24:53,2212909798,Suba,Bogotá D.C.
Volkswagen Jetta 1.4t Comfortline Tsi,69800000,https://carro.mercadolibre.com.co/MCO-2212849992-volkswagen-jetta-comfortline-_JM#position=39&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2019,42000,2024-02-24 13:24:53,2212849992,Usaquén,Bogotá D.C.
Chevrolet Spark Go Mt Full Equipo,20500000,https://carro.mercadolibre.com.co/MCO-2215300198-chevrolet-spark-go-mt-2010-_JM#position=40&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2010,170534,2024-02-24 13:24:53,2215300198,Kennedy,Bogotá D.C.
Toyota Hilux 2.7 Vvt-i,102000000,https://carro.mercadolibre.com.co/MCO-1392454977-toyota-hilux-vvt-i-_JM#position=41&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2011,151000,2024-02-24 13:24:53,1392454977,Suba,Bogotá D.C.
Volkswagen Crossfox 1.6 Wild,55500000,https://carro.mercadolibre.com.co/MCO-2206647500-volkswagen-cross-fox-_JM#position=42&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2017,59000,2024-02-24 13:24:53,2206647500,Kennedy,Bogotá D.C.
Chevrolet Sail 1.4 Lt,27500000,https://carro.mercadolibre.com.co/MCO-1390473489-chevrolet-sail-_JM#position=43&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,98000,2024-02-24 13:24:53,1390473489,Suba,Bogotá D.C.
Renault Koleos 2.5 Dynamique 4x4,63000000,https://carro.mercadolibre.com.co/MCO-1392787607-renault-koleos-dynamique-4x4-25-2016-_JM#position=44&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2016,86802,2024-02-24 13:24:53,1392787607,Medellín,Antioquia
Mercedes-benz Clase C 180 At 1.6,84000000,https://carro.mercadolibre.com.co/MCO-2219545958-mercedes-benz-clase-c-180-_JM#position=45&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2015,17000,2024-02-24 13:24:53,2219545958,Suba,Bogotá D.C.
Mercedes-benz Clase E 2.0 Cgi 2014,87000000,https://carro.mercadolibre.com.co/MCO-2207376534-mercedes-benz-clase-e-250-20-cgi-2014-_JM#position=46&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,61801,2024-02-24 13:24:53,2207376534,Usaquén,Bogotá D.C.
Ford Escape 2.0 Se 4x4 2014,60000000,https://carro.mercadolibre.com.co/MCO-1390235653-ford-escape-20-se-4x4-2014-_JM#position=47&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2014,83000,2024-02-24 13:24:53,1390235653,Usaquén,Bogotá D.C.
Jeep Grand Cherokee 3.6 Limited,140000000,https://carro.mercadolibre.com.co/MCO-2217737588-jeep-grand-cherokee-_JM#position=48&search_layout=grid&type=item&tracking_id=99a7f246-6823-40e5-9c30-ff115d181bf6,2018,36500,2024-02-24 13:24:53,2217737588,Usaquén,Bogotá D.C.
Toyota Corolla 1.8 Se - G Hibrida 2024,166000000,https://carro.mercadolibre.com.co/MCO-1391121001-toyota-corolla-cross-18-se-g-hibrida-2024-_JM#position=1&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2024,6900,2024-02-24 13:24:53,1391121001,Chapinero,Bogotá D.C.
Toyota Hilux 2.8 Srv Diesel,203000000,https://carro.mercadolibre.com.co/MCO-2206730640-toyota-hilux-srv-28-diesel-2020-_JM#position=2&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2020,51903,2024-02-24 13:24:53,2206730640,Medellín,Antioquia
Mercedes-benz Clase E 2.0 Amg Line,190000000,https://carro.mercadolibre.com.co/MCO-1391433543-mercedes-benz-e-350-_JM#position=3&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2022,30000,2024-02-24 13:24:53,1391433543,Suba,Bogotá D.C.
Suzuki Grand Vitara 2.4 Sz Glx Sport 4x4 Automatico,48000000,https://carro.mercadolibre.com.co/MCO-2205157464-suzuki-grand-vitara-24-sz-at-2013-_JM#position=4&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2013,136000,2024-02-24 13:24:53,2205157464,Bello,Antioquia
Nissan Sentra 1.8 B17 Exclusive,46900000,https://carro.mercadolibre.com.co/MCO-1390968765-nissan-sentra-18-b17-exclusive-_JM#position=5&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2015,74800,2024-02-24 13:24:53,1390968765,Suba,Bogotá D.C.
Renault Logan 1.6 Expression,38500000,https://carro.mercadolibre.com.co/MCO-1390365039-renault-logan-_JM#position=6&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2017,60800,2024-02-24 13:24:53,1390365039,Tenjo,Cundinamarca
Hyundai Tucson 2.0,120000000,https://carro.mercadolibre.com.co/MCO-2204109174-hyundai-tucson-nx-attraction-tp-20-_JM#position=7&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2022,12609,2024-02-24 13:24:53,2204109174,Suba,Bogotá D.C.
Ford Fiesta 1.6 Sportback Titanium,48490000,https://carro.mercadolibre.com.co/MCO-2208939434-ford-fiesta-sportback-titanium-tp-16-_JM#position=8&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2017,77500,2024-02-24 13:24:53,2208939434,Fontibón,Bogotá D.C.
Mercedes-benz Clase C 1.8  Cgl 2012,60000000,https://carro.mercadolibre.com.co/MCO-1390023629-mercedes-benz-clase-c-180-18-cgl-2012-_JM#position=9&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2012,103000,2024-02-24 13:24:53,1390023629,Usaquén,Bogotá D.C.
Honda Pilot 3.5 Prestige,156900000,https://carro.mercadolibre.com.co/MCO-2206720854-honda-pilot-35-prestige-_JM#position=10&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2019,40200,2024-02-24 13:24:53,2206720854,Suba,Bogotá D.C.
Nissan Sentra 1.8 B17 Exclusive,48900000,https://carro.mercadolibre.com.co/MCO-2204180900-nissan-sentra-_JM#position=11&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2016,75100,2024-02-24 13:24:53,2204180900,Suba,Bogotá D.C.
Mitsubishi Outlander 2.4l 167 Hp 4x4,66900000,https://carro.mercadolibre.com.co/MCO-1390930111-mitsubishi-outlander-24l-167-hp-4x4-_JM#position=12&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2014,85050,2024-02-24 13:24:53,1390930111,Suba,Bogotá D.C.
Nissan Xtrail 2.5 Advance T32,71000000,https://carro.mercadolibre.com.co/MCO-1390134489-nissan-xtrail-25-advance-t32-_JM#position=13&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2016,67000,2024-02-24 13:24:53,1390134489,Usaquén,Bogotá D.C.
Chevrolet Captiva 1.5 Lt/ltz Turbo 4x2,84500000,https://carro.mercadolibre.com.co/MCO-1389927355-chevrolet-captiva-ltltz-turbo-_JM#position=14&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2020,29600,2024-02-24 13:24:53,1389927355,Suba,Bogotá D.C.
Bmw Serie 3 3.0 335i E90 Lci Luxury,75000000,https://carro.mercadolibre.com.co/MCO-2208988024-bmw-serie-3-30-335i-e90-lci-luxury-_JM#position=15&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2012,35400,2024-02-24 13:24:53,2208988024,Suba,Bogotá D.C.
Nissan Versa 1.6 Advance,32000000,https://carro.mercadolibre.com.co/MCO-1392376477-nissan-versa-16-advance-_JM#position=16&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2013,141000,2024-02-24 13:24:53,1392376477,Suba,Bogotá D.C.
Bmw X5 3.0 Xdrive40i 2020,209900000,https://carro.mercadolibre.com.co/MCO-2204018960-bmw-x5-30-xdrive40i-2020-_JM#position=17&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2020,47800,2024-02-24 13:24:53,2204018960,Cota,Cundinamarca
Toyota Corolla 1.8 Seg 2019,83500000,https://carro.mercadolibre.com.co/MCO-2206683100-toyota-corolla-18-seg-2019-_JM#position=18&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2019,37000,2024-02-24 13:24:53,2206683100,Barrios Unidos,Bogotá D.C.
Jeep Cherokee 3.2 Longitude Plus,90000000,https://carro.mercadolibre.com.co/MCO-1390425669-jeep-cherokee-2017-_JM#position=19&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2017,43020,2024-02-24 13:24:53,1390425669,Usaquén,Bogotá D.C.
Hyundai Atos 1.0 Prime,45000000,https://carro.mercadolibre.com.co/MCO-2206673848-hyundai-atos-prime-10-gl-_JM#position=20&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2011,65,2024-02-24 13:24:53,2206673848,Medellín,Antioquia
Citroën C4 Cactus 1.6 Shine Turbo Aut,78000000,https://carro.mercadolibre.com.co/MCO-1391440417-citroen-c4-cactus-_JM#position=21&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2022,27300,2024-02-24 13:24:53,1391440417,Suba,Bogotá D.C.
Nissan Tiida 1.6 Mt,35500000,https://carro.mercadolibre.com.co/MCO-1389755491-nissan-tiida-_JM#position=22&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2016,72910,2024-02-24 13:24:53,1389755491,Suba,Bogotá D.C.
Toyota Hilux 2400,178800000,https://carro.mercadolibre.com.co/MCO-2212637604-toyota-hilux-24l-2020-_JM#position=23&search_layout=grid&type=item&tracking_id=07bffd59-fcf2-440f-b195-6229f5d89e83,2020,58664,2024-02-24 13:24:53,2212637604,Fontibón,Bogotá D.C.
